fold,run,accuracy,precision,recall,f1_score
2,43,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,44,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,45,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,46,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,47,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,48,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,49,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,50,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
3,1,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,2,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,3,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,4,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,5,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,6,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,7,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,8,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,9,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,10,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,11,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,12,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,13,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,14,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,15,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,16,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,17,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,18,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,19,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
